Rank_year,Rank_yearPrev,Company,Notes,Country,ArmsRevenue_year,ArmsRevenue_yearPrev,TotalRevenue_year,ArmsRevenue_pctTotRevenue_year,ArmsRevenue_yearPrev_constant2022Prices,Year
41,48,Hindustan Aeronautics,India,2170,1910,2367,0.9167722855935784,3080.756295234741,2702.350421783529,2009
42,44,CEA,France,2160,2010,5515,0.3916591115140526,1974.491192597784,1744.0305358911735,2009
43,45,Serco Group,United Kingdom,2110,1950,6185,0.34114793856103476,2313.001920109179,1846.9573948016396,2009
44,38,Israel Aerospace Industries,Israel,2030,2230,2900,0.7,2785.773049129586,2886.112382223214,2009
45,43,Babcock International Group,United Kingdom,2010,2020,2954,0.6804333107650643,2203.3809760281756,1913.2584294868266,2009
46,51,Goodrich Corp.,United States,2010,1770,6686,0.3006281782829794,2743.1452676990402,2407.0169389569073,2009
47,52,ThyssenKrupp,Germany,1980,1760,56338,0.035145017572508784,1923.0710435707872,1626.2042892890377,2009
48,49,Navantia,Spain,1980,1880,2197,0.9012289485662267,1893.7840148157547,1700.3861545814336,2009
49,57,Bechtel Corp.,United States,1920,1460,30800,0.06233766233766234,2620.3178676528146,1985.4490004955283,2009
50,53,ManTech International Corp.,United States,1920,1760,2020,0.9504950495049505,2620.3178676528146,2393.417973200089,2009
51,-,United Shipbuilding Corp.,Russia,1810,. .,2257,0.8019494904740806,1993.5183590772735,. .,2009
52,40,QinetiQ,United Kingdom,1770,2170,2519,0.7026597856292179,1940.2907102337665,2055.332075240799,2009
53,54,Indian Ordnance Factories,India,1690,1560,1800,0.9388888888888889,2399.298681542264,2207.155318315343,2009
54,46,Krauss-Maffei Wegmann,Germany,1630,1950,1715,0.9504373177842566,1583.1342429395875,1801.760434155468,2009
55,32,Hewlett-Packard Company,United States,1580,2540,114552,0.013792862630071932,2156.303245255962,3454.1373022319463,2009
56,55,Rafael,Israel,1570,1530,1600,0.98125,2154.5141315928327,1980.1578227809493,2009
57,61,Mitsubishi Electric Corp.,Japan,1550,1190,35837,0.04325138823004158,1176.3584522736587,984.1260930575381,2009
58,59,ST Engineering,Singapore,1450,1280,3814,0.3801782905086523,1939.6483266785594,1675.5042834157048,2009
59,41,Dassault Aviation Groupe,France,1360,2100,4751,0.28625552515259944,1243.1981583023085,1822.1214554086887,2009
60,60,VT Group,United Kingdom,1240,1210,1950,0.6358974358974359,1359.2997066044466,1146.0607424153764,2009
61,71,Nexter,France,1230,850,1232,0.9983766233766234,1124.3630402292938,737.525350998755,2009
62,68,General Atomics,United States,1130,910,1500,0.7533333333333333,1542.1662450248334,1237.5058838705004,2009
63,66,Jacobs Engineering Group,United States,1130,960,11467,0.0985436469870062,1542.1662450248334,1305.5007126545938,2009
64,56,Kawasaki Heavy Industries,Japan,1110,1480,12541,0.08850968822262978,842.4244400153298,1223.9551409455096,2009
65,64,GKN,United Kingdom,1110,1070,6939,0.1599654128837008,1216.7924792991416,1013.4586730450022,2009
66,75,Shaw Group,United States,1100,800,7280,0.1510989010989011,1501.2237783427584,1087.9172605454949,2009
67,81,Kongsberg Gruppen,Norway,1090,740,2197,0.49613108784706417,964.1201780905492,599.9567729858305,2009
68,67,Diehl,Germany,1070,940,3063,0.3493307215148547,1039.2353619296678,868.5409272339178,2009
69,58,Force Protection,United States,980,1330,977,1.0030706243602865,1337.4539116144574,1808.6624456568852,2009
70,65,Indra,Spain,940,1000,3490,0.2693409742120344,899.0691787509139,904.4607205220392,2009
71,80,Samsung Techwin,South Korea,930,750,2070,0.4492753623188406,1185.0799496697693,847.5580682662107,2009
72,85,Moog,United States,920,720,1849,0.4975662520281233,1255.5689782503068,979.1255344909454,2009
73,69,Bharat Electronics,India,920,900,1078,0.8534322820037106,1306.1270929105815,1273.358837489621,2009
74,89,Russian Helicopters,Russia,890,680,1490,0.5973154362416108,980.2383091595434,654.7320401222618,2009
75,62,Tactical Missiles Corp.,Russia,880,1150,961,0.9157127991675338,969.224395573481,1107.2674207950015,2009
76,77,Chugach Alaska Corporation,United States,880,760,1105,0.7963800904977375,1200.9790226742066,1033.52139751822,2009
77,70,Precision Castparts Corp.,United States,880,890,5487,0.16037907782030253,1200.9790226742066,1210.307952356863,2009
78,74,NEC Corp.,Japan,860,820,38294,0.022457826291325013,652.6892057776429,678.1373078211607,2009
79,93,Fincantieri,Italy,860,670,4540,0.1894273127753304,809.0005274014478,602.3559116904779,2009
80,73,VSE Corp.,United States,840,830,1015,0.8275862068965517,1146.3890670981064,1128.714157815951,2009
81,83,Ultra Electronics Group,United Kingdom,810,730,1014,0.7988165680473372,887.9296470561304,691.425076002665,2009
82,72,Meggitt,United Kingdom,810,830,1793,0.4517568321249303,887.9296470561304,786.1408398386466,2009
83,109,UralVagonZavod,Russia,790,520,1405,0.5622775800711743,870.0991732989205,500.67744244643546,2009
84,82,Mitre Corp.,United States,780,740,1263,0.6175771971496437,1064.5041337339558,1006.3234660045828,2009
85,63,Bumar Group,Poland,770,1100,856,0.8995327102803738,780.075344958741,893.1462330699603,2009
86,79,The Aerospace Corp.,United States,770,750,868,0.8870967741935484,1050.8566448399308,1019.9224317614014,2009
87,94,Curtiss-Wright Corp.,United States,760,660,1782,0.4264870931537598,1037.2091559459056,897.5317399500333,2009
88,98,Chemring Group,United Kingdom,750,620,785,0.9554140127388535,822.1570806075282,587.2377357830854,2009
89,76,LIG Nex1,South Korea,750,770,757,0.9907529722589168,955.7096368304591,870.1596167533097,2009
90,84,MTU Aero Engines,Germany,740,730,3626,0.20408163265306123,718.7235213345366,674.5051881710214,2009
91,95,Alion Science & Technology Corp.,United States,740,640,802,0.9226932668329177,1009.9141781578555,870.3338084363959,2009
92,78,RUAG,Switzerland,730,760,1559,0.46824887748556765,856.4248831292296,883.2182702607466,2009
93,-,Plasan Sasa,Israel,720,. .,763,0.9436435124508519,988.0574361444837,. .,2009
94,88,Teledyne Technologies,United States,720,680,1652,0.4358353510895884,982.6192003698054,924.7296714636707,2009
95,100,Cubic Corp.,United States,710,610,1017,0.6981317600786627,968.9717114757804,829.5369111659398,2009
96,90,CAE,Canada,710,680,1335,0.5318352059925093,824.959697798608,739.7387955641443,2009
97,86,Tetra Tech,United States,710,720,2287,0.3104503716659379,968.9717114757804,979.1255344909454,2009
98,-,Fluor Corp.,United States,710,430,21990,0.03228740336516599,968.9717114757804,584.7555275432035,2009
99,-,United Engine Corp.,Russia,680,. .,2278,0.29850746268656714,748.9461238522354,. .,2009
100,96,Avio,Italy,680,630,2364,0.2876480541455161,639.6748356197494,566.3943647238822,2009
1,3,BAE Systems,United Kingdom,30750,29320,32279,0.9526317419994423,29125.097379564315,26412.92936718426,2008
2,1,Boeing,United States,30000,30480,60909,0.4925380485642516,40796.89727045606,43040.94117178403,2008
3,2,Lockheed Martin Corp.,United States,29880,29400,42731,0.6992581498209731,40633.70968137423,41515.86845309877,2008
4,4,Northrop Grumman Corp.,United States,26090,24600,33887,0.7699117655738189,35479.701659539955,34737.76748116427,2008
5,5,General Dynamics Corp.,United States,21070,21520,29300,0.7191126279863481,28653.020849616973,30388.486024172977,2008
6,6,Raytheon,United States,21030,19540,23174,0.9074825235177354,28598.624986589697,27592.519373249997,2008
7,7,EADS,Trans-European,17900,13090,63346,0.2825750639345815,16032.63297726924,12889.589824524837,2008
8,9,Finmeccanica,Italy,13240,9850,25037,0.5288173503215241,11903.272045943175,9794.995360690544,2008
9,8,L-3 Communications,United States,12160,11240,14901,0.816052613918529,16536.34236029152,15872.053109279937,2008
10,10,Thales,France,10760,9350,18543,0.5802728792536267,9336.20326676071,8926.99606789575,2008
11,11,United Technologies Corp.,United States,9980,8760,58681,0.17007208466113394,13571.767825305049,12370.03427378045,2008
12,12,Science Applications International Corp.,United States,7350,6260,10070,0.7298907646474677,9995.239831261735,8839.7733508979,2008
13,14,KBR,United States,5730,5000,11581,0.49477592608583026,7792.207378657107,7060.521845765096,2008
14,13,Honeywell International,United States,5310,5020,36556,0.14525659262501367,7221.050816870722,7088.763933148157,2008
15,19,ITT Corporation,United States,5170,3850,11695,0.4420692603676785,7030.6652962752605,5436.601821239125,2008
16,15,Rolls-Royce,United Kingdom,4720,4580,16695,0.2827193770589997,4470.584053058327,4125.894150808455,2008
17,22,Almaz-Antey,Russia,4340,2780,4617,0.9400043318171973,4178.730961956788,3143.859686090483,2008
18,18,Computer Sciences Corp.,United States,4200,3860,16740,0.25089605734767023,5711.565617863848,5450.722864930654,2008
19,24,AM General,United States,4040,2670,. .,. .,5493.982165754749,3770.3186656385615,2008
20,-,Navistar,United States,3900,370,14724,0.26487367563162184,5303.596645159288,522.4786165866171,2008
21,16,MBDA,Trans-European,3880,4040,3953,0.9815330129015937,3475.229941441601,3978.146897714312,2008
22,31,Mitsubishi Heavy Industries,Japan,3870,2320,32660,0.11849357011635027,3200.4772942291365,2216.0102497983366,2008
23,17,DCNS,France,3660,3860,3660,1,3175.697393712286,3685.3694996874437,2008
24,20,General Electric,United States,3650,3460,182515,0.019998356299482236,4963.62250123882,4885.881117269447,2008
25,27,Textron,United States,3420,2510,14246,0.2400673873367963,4650.846288831991,3544.3819665740784,2008
26,23,Saab,Sweden,3000,2770,3610,0.8310249307479224,2394.7691261182213,2345.352115809907,2008
27,25,Safran,France,2810,2550,15123,0.18580969384381404,2438.172042713531,2434.635291244296,2008
28,32,URS Corp.,United States,2680,2290,10086,0.2657148522704739,3644.5228228274077,3233.719005360414,2008
29,28,Alliant Techsystems,United States,2680,2460,4583,0.5847698014401047,3644.5228228274077,3473.7767481164274,2008
30,29,Rheinmetall,Germany,2660,2400,5665,0.46954986760812,2457.786028130023,2435.731507162193,2008
31,-,Agility,Kuwait,2560,. .,6830,0.37481698389458273,3424.985856817038,. .,2008
32,-,Hewlett-Packard Company,United States,2540,. .,136022,0.018673449883107145,3454.1373022319463,. .,2008
33,38,Elbit Systems,Israel,2520,1910,2638,0.9552691432903715,3261.4364139921518,2960.2443573991136,2008
34,43,Harris Corp.,United States,2480,1720,5311,0.46695537563547357,3372.543507691034,2428.819514943193,2008
35,-,United Aircraft Corp.,Russia,2400,. .,3519,0.6820119352088662,2310.8189651373946,. .,2008
36,35,CACI International,United States,2400,2120,2730,0.8791208791208791,3263.751781636485,2993.6612626044007,2008
37,33,Rockwell Collins,United States,2370,2230,4769,0.49695953029985324,3222.9548843660286,3148.992743211233,2008
38,36,Israel Aerospace Industries,Israel,2230,1960,3600,0.6194444444444445,2886.112382223214,3037.7376651844306,2008
39,40,Booz Allen Hamilton,United States,2200,1820,4351,0.505630889450701,2991.772466500111,2570.029951858495,2008
40,34,QinetiQ,United Kingdom,2170,2160,2972,0.7301480484522207,2055.332075240799,1945.836542739359,2008
41,30,Dassault Aviation Groupe,France,2100,2380,5488,0.3826530612244898,1822.1214554086887,2272.3262718280093,2008
42,49,Oshkosh Corp.,United States,2070,1570,7138,0.2899971980947044,2814.985911661468,2217.0038595702404,2008
43,37,Babcock International Group,United Kingdom,2020,1920,3496,0.5778032036613272,1913.2584294868266,1729.6324824349856,2008
44,41,CEA,France,2010,1760,5136,0.39135514018691586,1744.0305358911735,1680.3757304274354,2008
45,50,Serco Group,United Kingdom,1950,1440,5743,0.33954379244297406,1846.9573948016396,1297.2243618262394,2008
46,45,Krauss-Maffei Wegmann,Germany,1950,1690,2050,0.9512195121951219,1801.760434155468,1715.1609362933775,2008
47,53,Cobham,United Kingdom,1910,1220,2697,0.7081942899517983,1809.0710892672469,1099.0373065472304,2008
48,46,Hindustan Aeronautics,India,1910,1670,2384,0.8011744966442953,2702.350421783529,2433.1525361802464,2008
49,51,Navantia,Spain,1880,1390,2139,0.8789153810191679,1700.3861545814336,1400.3629768148364,2008
50,61,DynCorp International,United States,1860,900,3093,0.6013579049466538,2529.407630768276,1270.8939322377173,2008
51,47,Goodrich Corp.,United States,1770,1600,7062,0.2506372132540357,2407.0169389569073,2259.366990644831,2008
52,42,ThyssenKrupp,Germany,1760,1740,78223,0.022499776280633575,1626.2042892890377,1765.9053426925898,2008
53,52,ManTech International Corp.,United States,1760,1350,1871,0.9406734366648851,2393.417973200089,1906.340898356576,2008
54,48,Indian Ordnance Factories,India,1560,1580,1662,0.9386281588447654,2207.155318315343,2302.0245551884964,2008
55,55,Rafael,Israel,1530,1140,1528,1.0013089005235603,1980.1578227809493,1766.8474175052302,2008
56,89,Kawasaki Heavy Industries,Japan,1480,580,12951,0.11427688981545826,1223.9551409455096,554.0025624495842,2008
57,54,Bechtel Corp.,United States,1460,1170,31400,0.0464968152866242,1985.4490004955283,1652.1621119090325,2008
58,63,Force Protection,United States,1330,890,1326,1.0030165912518854,1808.6624456568852,1256.7728885461872,2008
59,56,ST Engineering,Singapore,1280,1100,3778,0.33880359978824776,1675.5042834157048,1635.4122014261004,2008
60,39,VT Group,United Kingdom,1210,1870,2015,0.6004962779156328,1146.0607424153764,1684.5899698715746,2008
61,-,Mitsubishi Electric Corp.,Japan,1190,. .,35460,0.03355893965031021,984.1260930575381,. .,2008
62,58,Tactical Missiles Corp.,Russia,1150,1050,1212,0.9488448844884488,1107.2674207950015,1187.4290181277004,2008
63,64,Bumar Group,Poland,1100,870,1352,0.8136094674556213,893.1462330699603,845.3742503033349,2008
64,59,GKN,United Kingdom,1070,950,8044,0.1330183988065639,1013.4586730450022,855.8077387048106,2008
65,65,Indra,Spain,1000,870,3485,0.28694404591104733,904.4607205220392,876.4861797330271,2008
66,72,Jacobs Engineering Group,United States,960,740,11252,0.08531816565943832,1305.5007126545938,1044.9572331732343,2008
67,60,Diehl,Germany,940,900,3117,0.301572024382419,868.5409272339178,913.3993151858223,2008
68,70,General Atomics,United States,910,750,. .,. .,1237.5058838705004,1059.0782768647646,2008
69,66,Bharat Electronics,India,900,840,1063,0.8466603951081844,1273.358837489621,1223.861155922998,2008
70,67,Precision Castparts Corp.,United States,890,820,6828,0.13034563561804335,1210.307952356863,1157.9255827054758,2008
71,68,Nexter,France,850,800,848,1.0023584905660377,737.525350998755,763.8071501942889,2008
72,78,Meggitt,United Kingdom,830,670,2137,0.3883949461862424,786.1408398386466,603.5696683497085,2008
73,100,VSE Corp.,United States,830,540,1044,0.7950191570881227,1128.714157815951,762.5363593426304,2008
74,71,NEC Corp.,Japan,820,740,40786,0.0201049379689109,678.1373078211607,706.8308555391246,2008
75,117,Shaw Group,United States,800,450,6998,0.11431837667905116,1087.9172605454949,635.4469661188587,2008
76,75,LIG Nex1,South Korea,770,690,771,0.9987029831387808,870.1596167533097,688.2224701505364,2008
77,73,Chugach Alaska Corporation,United States,760,720,952,0.7983193277310925,1033.52139751822,1016.7151457901739,2008
78,91,RUAG,Switzerland,760,580,1419,0.5355884425651868,883.2182702607466,765.1444275130067,2008
79,74,The Aerospace Corp.,United States,750,700,839,0.8939213349225268,1019.9224317614014,988.4730584071135,2008
80,69,Samsung Techwin,South Korea,750,770,2123,0.3532736693358455,847.5580682662107,768.0163797332073,2008
81,99,Kongsberg Gruppen,Norway,740,540,1960,0.37755102040816324,599.9567729858305,472.0943695909315,2008
82,76,Mitre Corp.,United States,740,680,1235,0.5991902834008097,1006.3234660045828,960.2309710240531,2008
83,85,Ultra Electronics Group,United Kingdom,730,620,947,0.7708553326293559,691.425076002665,558.5271557862975,2008
84,77,MTU Aero Engines,Germany,730,680,3988,0.18304914744232698,674.5051881710214,690.123927029288,2008
85,87,Moog,United States,720,590,1903,0.3783499737256963,979.1255344909454,833.1415778002814,2008
86,116,Tetra Tech,United States,720,450,2145,0.3356643356643357,979.1255344909454,635.4469661188587,2008
87,96,ARINC,United States,700,550,1163,0.6018916595012898,951.9276029773081,776.6574030341607,2008
88,84,Teledyne Technologies,United States,680,620,1893,0.35921817221341784,924.7296714636707,875.504708874872,2008
89,103,Russian Helicopters,Russia,680,520,1275,0.5333333333333333,654.7320401222618,588.060085168004,2008
90,92,CAE,Canada,680,570,1558,0.43645699614890887,739.7387955641443,638.9725580568297,2008
91,97,FIAT,Italy,680,550,86940,0.007821486082355647,611.3462984321268,546.9286749624162,2008
92,83,Patria Group,Finland,670,640,783,0.855683269476373,597.1158032675386,635.273386025867,2008
93,79,Fincantieri,Italy,670,660,4299,0.1558501977204001,602.3559116904779,656.3144099548994,2008
94,86,Curtiss-Wright Corp.,United States,660,610,1830,0.36065573770491804,897.5317399500333,861.3836651833418,2008
95,80,Alion Science & Technology Corp.,United States,640,660,740,0.8648648648648649,870.3338084363959,931.9888836409928,2008
96,93,Avio,Italy,630,570,2426,0.25968672712283597,566.3943647238822,566.8169904155949,2008
97,95,IHI Corp.,Japan,630,550,13429,0.04691339638096657,521.0079316186966,525.3472574952954,2008
98,108,Chemring Group,United Kingdom,620,500,651,0.9523809523809523,587.2377357830854,450.4251256341109,2008
